Main Category,Capric acid,Lauric acid,Myristic acid,Palmitic acid,Palmitoleic acid,Stearic acid,Oleic acid,Linoleic Acid,Linolenic Acid,Stearidonic acid,Eicosenoic acid,Arachidonic acid,Eicosapentaenoic acid,Erucic acid,Docosapentaenoic acid,Docosahexaenoic acid,Butyric acid,Caproic acid,Caprylic acid,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,Choline,Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated",Dietary Fiber,"Folate, DFE","Folate, food",Folate,Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,Vitamin A,Vitamin B12,"Vitamin B-12, added",Vitamin B6,Vitamin C,Vitamin D,Vitamin E,"Vitamin E, added",Vitamin K,Water,Zinc,Creatine
Squash,0.002,0.001,0.001,0.047,0.001,0.005,0.016,0.039,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.154,4.888,84.846,569.0,0.0,8.408,0.065,86.077,22.538,0.018,0.102,0.057,1.485,18.154,18.154,18.154,0.0,0.432,936.154,0.0,16.769,0.485,28.462,218.692,1.042,0.0,0.051,0.254,4.462,2.348,0.0,0.037,0.257,54.615,0.0,0.0,0.109,9.946,0.0,0.125,0.0,3.254,93.252,0.262,0.0
Strawberries,0.0,0.0,0.0,0.008,0.0,0.002,0.028,0.058,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.565,0.0,16.0,0.0,4.95,0.045,0.0,63.75,0.028,0.1,0.01,1.925,21.0,21.0,21.0,0.0,0.56,22.75,0.0,9.75,0.326,15.5,121.25,0.548,0.0,0.036,0.525,2.5,13.822,0.0,0.021,0.2,1.25,0.0,0.0,0.038,43.275,0.0,0.25,0.0,1.9,82.362,0.105,0.0
Strawberry-flavor beverage mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.1,0.0,0.0,0.0,0.1,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.0,0.073,5.0,6.0,0.1,0.0,0.11,0.5,38.0,95.45,0.0,0.003,0.2,0.0,0.0,0.0,0.002,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Strudel,0.001,0.001,0.037,1.583,0.026,0.416,3.24,5.002,0.31,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,15.0,41.1,1.0,5.0,6.0,17.4,0.03,3.0,274.0,3.267,5.315,2.044,2.2,44.0,6.0,28.0,22.0,0.42,42.0,0.0,9.0,0.33,33.0,149.0,3.3,6.0,0.025,6.1,135.0,25.75,0.0,0.04,11.2,6.0,0.22,0.0,0.046,1.7,0.0,1.42,0.0,2.9,43.5,0.19,0.0
Succotash,0.0,0.0,0.001,0.151,0.0,0.015,0.173,0.361,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.95,9.0,82.0,0.0,29.1,0.06,61.0,93.0,0.173,0.427,0.166,4.1,33.0,33.0,33.0,0.0,0.89,342.0,0.0,23.0,1.306,70.0,265.0,4.31,0.0,0.068,0.6,45.0,2.21,0.0,0.074,0.89,10.0,0.0,0.0,0.095,5.9,0.0,0.18,0.0,2.7,74.1,0.45,0.0
Sugars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.333,99.28,0.0,0.0,0.0,0.767,0.02,0.0,385.333,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.273,0.0,0.0,3.0,0.037,1.333,45.667,0.04,0.0,0.013,0.8,10.333,98.21,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.53,0.017,0.0
Sweet Potatoes,0.005,0.002,0.017,0.814,0.018,0.228,3.598,2.526,0.325,0.0,0.074,0.004,0.003,0.005,0.0,0.0,0.0,0.0,0.006,0.0,0.0,52.0,35.58,0.0,5204.0,0.0,26.0,0.177,0.0,182.0,3.703,2.863,1.157,5.7,32.0,32.0,32.0,0.0,0.77,8.0,0.0,26.0,0.697,59.0,409.0,2.16,0.0,0.092,0.4,146.0,12.9,0.0,0.092,8.92,434.0,0.0,0.0,0.177,7.5,0.0,1.49,0.0,4.6,51.97,0.38,0.0
Sweet potato,0.0,0.0,0.0,0.034,0.0,0.002,0.003,0.059,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,19.918,12.5,8563.0,0.0,12.3,0.136,0.0,85.75,0.003,0.063,0.036,2.65,10.0,10.0,10.0,0.0,0.728,0.0,0.0,23.0,0.831,45.5,338.5,1.65,0.0,0.068,0.425,42.75,5.35,0.0,0.07,0.135,714.0,0.0,0.0,0.212,15.3,0.0,0.728,0.0,2.1,77.305,0.25,0.0
Sweet potato leaves,0.0,0.0,0.0,0.059,0.0,0.006,0.012,0.113,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.38,33.0,1725.0,0.0,21.0,0.033,45.0,41.0,0.012,0.134,0.065,1.9,49.0,49.0,49.0,0.0,0.63,11449.0,0.0,48.0,1.003,40.0,312.0,2.18,0.0,0.267,0.9,7.0,5.48,0.0,0.112,0.34,147.0,0.0,0.0,0.16,1.5,0.0,0.96,0.0,108.6,89.2,0.26,0.0
Sweet rolls,0.001,0.001,0.049,2.383,0.07,0.633,4.724,7.021,0.433,0.0,0.003,0.015,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,72.0,50.9,1.0,5.0,66.0,41.3,0.088,2.0,372.0,4.797,7.473,3.079,2.4,106.0,24.0,72.0,48.0,1.6,70.0,0.0,17.0,2.384,76.0,111.0,6.2,61.0,0.265,17.0,304.0,31.73,0.0,0.324,16.4,62.0,0.14,0.0,0.107,2.0,0.0,1.99,0.0,4.4,24.8,0.59,0.0
Sweetener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,88.185,0.0,47.0,0.0,6.65,0.004,0.0,155.0,0.0,0.0,0.0,0.1,15.0,15.0,15.0,0.0,0.045,0.0,0.0,0.5,0.344,0.5,2.0,0.045,0.0,0.082,0.85,2.0,34.015,0.0,0.061,0.225,4.0,0.0,0.0,0.117,8.5,0.0,0.49,0.0,11.25,11.47,0.005,0.0
Sweeteners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.34,0.0,0.0,0.0,0.0,0.055,0.0,357.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,3.0,0.778,0.0,0.0,0.275,110.0,84.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582,0.005,0.0
Syrup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,66.155,0.0,0.0,0.0,0.45,0.158,0.0,265.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.015,1.5,0.0,20.5,0.086,29.0,61.5,0.0,0.0,0.021,0.95,75.0,62.5,81.5,0.007,0.01,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.0,0.1,33.37,0.305,0.0
Syrups,0.003,0.004,0.017,0.155,0.005,0.083,0.304,0.026,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.786,26.357,57.934,0.0,0.0,0.071,2.6,0.109,0.0,230.071,0.309,0.028,0.339,0.457,0.786,0.786,0.786,0.0,0.567,0.929,0.0,21.286,0.073,29.214,155.071,0.694,0.071,0.122,1.057,133.786,46.008,60.643,0.027,0.882,0.071,0.004,0.0,0.052,0.014,0.0,0.19,0.0,0.221,39.704,0.396,0.0
Table fat,0.891,0.996,2.588,11.472,0.356,6.504,19.364,16.733,1.915,0.0,0.163,0.0,0.0,0.0,0.003,0.0,1.085,0.673,0.403,0.0,0.0,22.0,0.593,0.0,459.333,72.333,13.067,0.0,0.0,594.333,19.905,18.666,25.18,0.0,1.667,1.667,1.667,0.0,0.007,0.0,0.0,2.0,0.025,18.667,28.0,0.397,735.667,0.029,0.333,681.0,0.02,0.0,0.006,66.91,774.0,0.057,0.0,2.501,0.067,3.567,14.853,0.0,69.867,30.343,0.03,0.0
Taco shells,0.053,0.342,0.251,5.53,0.028,0.757,6.854,5.182,0.284,0.0,0.043,0.0,0.0,0.002,0.0,0.0,0.006,0.004,0.057,0.0,0.0,100.0,63.49,3.0,3.0,0.0,29.9,0.113,13.0,476.0,6.935,5.495,7.105,6.7,85.0,46.0,69.0,24.0,1.64,106.0,3.0,83.0,1.867,233.0,231.0,6.41,0.0,0.08,4.8,324.0,1.5,0.0,0.216,21.79,1.0,0.0,0.0,0.203,0.0,0.0,0.69,0.0,8.6,6.4,1.61,0.0
Tamarinds,0.0,0.0,0.007,0.168,0.0,0.06,0.181,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.5,0.0,18.0,0.0,8.6,0.086,0.0,239.0,0.181,0.059,0.272,5.1,14.0,14.0,14.0,0.0,2.8,0.0,0.0,92.0,1.938,113.0,628.0,2.8,0.0,0.152,1.3,28.0,38.8,0.0,0.428,0.6,2.0,0.0,0.0,0.066,3.5,0.0,0.1,0.0,2.8,31.4,0.1,0.0
Tangerine juice,0.0,0.0,0.001,0.021,0.005,0.001,0.032,0.029,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.1,14.0,38.0,0.0,6.2,0.025,214.0,43.0,0.036,0.04,0.024,0.2,5.0,5.0,5.0,0.0,0.2,166.0,0.0,8.0,0.1,14.0,178.0,0.5,0.0,0.02,0.1,1.0,9.9,0.0,0.06,0.2,13.0,0.0,0.0,0.042,31.0,0.0,0.13,0.0,0.0,88.9,0.03,0.0
Tangerines,0.0,0.0,0.0,0.013,0.003,0.0,0.02,0.018,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,12.128,142.25,209.25,0.0,8.0,0.04,545.25,47.25,0.022,0.024,0.014,1.1,7.75,7.75,7.75,0.0,0.265,176.75,0.0,10.5,0.428,12.75,128.25,0.658,0.0,0.035,0.325,4.5,10.798,0.0,0.07,0.12,46.25,0.0,0.0,0.051,28.65,0.0,0.138,0.0,0.0,86.812,0.338,0.0
Tapioca,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,88.69,0.0,0.0,0.0,1.2,0.02,0.0,358.0,0.005,0.003,0.005,0.9,4.0,4.0,4.0,0.0,1.58,0.0,0.0,1.0,0.0,7.0,11.0,0.19,0.0,0.0,0.8,1.0,3.35,0.0,0.004,0.02,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,10.99,0.12,0.0
Taquitos,0.027,0.034,0.156,1.477,0.098,0.588,4.7,3.585,0.604,0.0,0.154,0.009,0.0,0.001,0.001,0.0,0.03,0.018,0.009,0.0,0.0,100.5,33.545,1.0,83.0,12.0,17.4,0.101,31.0,285.5,4.981,4.211,2.466,2.85,106.0,14.0,68.0,53.5,2.57,115.0,273.0,24.0,3.694,134.5,164.5,9.305,24.0,0.293,16.05,454.5,1.48,0.0,0.331,12.665,32.5,0.23,0.0,0.16,0.0,0.05,1.19,0.0,19.45,42.595,0.88,0.0
Taro,0.0,0.0,0.0,0.027,0.0,0.005,0.012,0.045,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,30.53,0.0,37.0,0.0,19.3,0.186,21.0,127.0,0.012,0.064,0.032,4.6,20.5,20.5,20.5,0.0,0.635,0.0,0.0,31.5,0.555,80.0,537.5,1.01,0.0,0.027,0.8,13.0,0.445,0.0,0.101,0.155,4.0,0.0,0.0,0.307,4.75,0.0,2.655,0.0,1.1,67.22,0.25,0.0
Taro leaves,0.0,0.0,0.0,0.131,0.0,0.02,0.06,0.214,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,6.7,0.0,2895.0,0.0,12.8,0.27,0.0,42.0,0.06,0.307,0.151,3.7,126.0,126.0,126.0,0.0,2.25,1932.0,0.0,45.0,1.513,60.0,648.0,4.98,0.0,0.456,0.9,3.0,3.01,0.0,0.209,0.74,241.0,0.0,0.0,0.146,52.0,0.0,2.02,0.0,108.6,85.66,0.41,0.0
Thuringer,0.11,0.08,0.8,6.35,1.76,4.17,11.21,0.99,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.33,0.0,0.0,74.0,78.9,0.15,0.0,362.0,12.97,1.2,11.51,0.0,2.0,2.0,2.0,0.0,2.04,0.0,0.0,14.0,4.31,111.0,260.0,17.45,0.0,0.33,20.3,1300.0,0.85,0.0,0.15,30.43,0.0,5.5,0.0,0.26,16.6,1.1,0.22,0.0,1.3,45.18,2.56,0.0
Toaster Pastries,0.009,0.01,0.049,2.561,0.009,0.385,2.151,2.982,0.372,0.0,0.022,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,71.83,0.0,0.0,0.0,8.4,0.062,0.0,385.0,2.186,3.36,3.091,1.8,115.0,54.0,90.0,36.0,4.35,52.0,0.0,11.0,6.174,71.0,86.0,4.01,202.0,0.495,3.4,311.0,31.0,0.0,0.519,9.02,202.0,0.01,0.0,0.495,0.0,0.0,0.74,0.0,19.4,14.04,0.36,0.0
Toddler formula,0.32,2.5,1.11,5.9,0.03,1.11,10.0,4.6,0.45,0.138,0.0,0.171,0.0,0.0,0.0,0.086,0.0,0.03,0.42,0.0,0.0,600.0,56.0,0.0,0.0,7.0,121.0,0.45,0.0,501.0,10.03,5.445,11.45,0.0,138.0,0.0,81.0,81.0,9.0,0.0,0.0,40.0,5.3,420.0,650.0,13.0,456.0,0.75,14.0,210.0,53.0,0.0,0.5,26.9,456.0,1.52,1.52,0.3,45.0,7.5,4.5,4.5,0.0,3.0,4.5,0.0
Tofu,0.0,0.0,0.033,1.266,0.033,0.426,2.602,5.94,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.5,5.02,0.0,10.0,0.0,66.85,0.278,0.0,165.5,2.635,6.736,1.726,2.05,35.5,35.5,35.5,0.0,2.99,0.0,0.0,43.5,0.318,189.5,133.0,12.995,0.0,0.044,18.7,12.0,1.71,0.0,0.109,11.935,0.5,0.0,0.0,0.076,0.1,0.0,0.025,0.0,4.9,68.89,1.315,0.0
Tofu yogurt,0.0,0.0,0.005,0.191,0.005,0.063,0.395,0.901,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,15.96,0.0,20.0,0.0,48.4,0.075,0.0,94.0,0.4,1.017,0.259,0.2,6.0,6.0,6.0,0.0,1.06,0.0,0.0,40.0,0.24,38.0,47.0,3.5,0.0,0.02,13.0,35.0,1.24,0.0,0.06,1.8,2.0,0.0,0.0,0.02,2.5,0.0,0.31,0.0,3.5,77.5,0.31,0.0
Tomatillos,0.0,0.0,0.0,0.102,0.006,0.04,0.152,0.402,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.84,10.0,63.0,0.0,7.6,0.079,0.0,32.0,0.155,0.417,0.139,1.9,7.0,7.0,7.0,0.0,0.62,467.0,0.0,20.0,1.85,39.0,268.0,0.96,0.0,0.035,0.5,1.0,3.93,0.0,0.044,1.02,6.0,0.0,0.0,0.056,11.7,0.0,0.38,0.0,10.1,91.63,0.22,0.0
Tomato and vegetable juice,0.0,0.0,0.0,0.01,0.0,0.003,0.016,0.04,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.59,210.0,830.0,0.0,7.2,0.2,0.0,22.0,0.016,0.042,0.014,0.8,21.0,21.0,21.0,0.0,0.42,80.0,9660.0,11.0,0.73,17.0,193.0,0.6,0.0,0.03,0.5,58.0,3.28,0.0,0.04,0.1,78.0,0.0,0.0,0.14,27.7,0.0,0.32,0.0,5.3,93.5,0.2,0.0
Tomato juice,0.0,0.0,0.001,0.014,0.0,0.003,0.005,0.022,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.53,0.0,270.0,0.0,6.8,0.042,0.0,17.0,0.005,0.027,0.019,0.4,20.0,20.0,20.0,0.0,0.39,60.0,9037.0,11.0,0.673,19.0,217.0,0.85,0.0,0.078,0.5,131.5,2.58,0.0,0.1,0.29,23.0,0.0,0.0,0.07,70.1,0.0,0.32,0.0,2.3,94.24,0.11,0.0
Tomato products,0.0,0.0,0.001,0.053,0.001,0.012,0.054,0.15,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,10.19,5.8,451.0,0.0,19.32,0.25,1.8,44.6,0.055,0.158,0.066,2.16,11.4,11.4,11.4,0.0,1.652,10.8,20924.2,24.8,1.619,45.6,517.4,1.952,0.0,0.1,1.58,226.2,6.552,0.0,0.04,0.386,38.2,0.0,0.0,0.152,12.66,0.0,2.172,0.0,4.94,85.764,0.37,0.0
Tomatoes,0.0,0.0,0.001,0.064,0.003,0.02,0.094,0.225,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.857,11.699,25.571,317.857,0.0,21.514,0.266,0.0,53.571,0.096,0.229,0.084,2.871,18.0,18.0,18.0,0.0,1.86,275.0,8698.0,36.571,1.831,70.0,667.857,2.804,0.0,0.102,1.2,68.857,7.904,0.0,0.265,0.596,27.571,0.0,0.0,0.116,18.886,0.0,0.5,0.0,10.243,82.494,0.397,0.0
Topping,1.16,8.536,3.275,3.664,0.029,2.36,6.127,15.082,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,1.439,0.0,4.0,0.0,50.07,0.0,1.0,2.0,9.4,0.133,0.0,609.0,6.156,15.094,20.59,2.9,6.0,6.0,6.0,0.0,0.0,1.0,0.0,15.0,0.105,54.0,73.0,2.94,6.0,0.058,1.0,29.0,47.06,46.0,0.016,44.1,6.0,0.08,0.0,0.013,0.0,0.0,9.85,0.0,1.8,0.25,0.45,0.0
Toppings,0.0,0.0,0.018,0.388,0.016,0.099,1.205,2.844,0.61,0.0,0.048,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,65.098,0.0,3.25,0.0,7.075,0.167,0.0,310.0,1.266,3.457,0.505,0.775,8.75,8.75,8.75,0.0,0.388,3.0,0.0,16.25,0.152,42.5,68.25,1.678,0.0,0.036,1.525,121.0,41.975,0.0,0.048,5.6,0.25,0.045,0.0,0.048,3.625,0.0,0.095,0.0,0.4,27.03,0.288,0.0
Tortellini,0.126,0.159,0.597,1.632,0.133,0.534,1.822,0.372,0.084,0.0,0.001,0.004,0.0,0.0,0.0,0.001,0.262,0.089,0.052,0.0,0.0,152.0,47.0,0.0,11.0,42.0,5.4,0.08,1.0,307.0,2.066,0.461,3.6,1.9,117.0,12.0,74.0,62.0,1.5,32.0,0.0,21.0,2.696,212.0,89.0,13.5,37.0,0.31,23.9,406.0,0.95,0.0,0.313,7.23,38.0,0.16,0.0,0.043,0.0,0.0,0.16,0.0,1.3,30.5,1.02,0.0
Tortillas,0.0,0.009,0.019,1.546,0.026,1.131,1.798,1.469,0.098,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,46.637,0.0,1.333,0.0,13.733,0.175,0.333,278.0,1.835,1.567,2.752,6.533,97.333,52.667,79.0,26.333,2.497,47.333,0.0,59.667,3.59,288.667,191.0,7.887,0.0,0.212,21.8,431.0,2.343,0.0,0.473,6.867,0.0,0.0,0.0,0.197,0.0,0.0,0.393,0.0,3.9,36.007,1.253,0.0
Turkey,0.004,0.02,0.067,1.371,0.287,0.553,2.202,1.784,0.102,0.0,0.028,0.11,0.006,0.005,0.012,0.013,0.0,0.0,0.0,0.0,0.0,16.688,0.536,0.0,3.875,104.031,80.041,0.11,0.0,176.688,2.547,2.066,2.114,0.041,17.906,17.5,17.75,0.219,1.21,10.5,0.0,26.312,7.809,210.5,244.719,26.029,153.656,0.283,30.328,252.812,0.155,0.0,0.054,7.424,153.969,1.527,0.0,0.533,0.025,0.281,0.148,0.0,0.384,65.424,2.498,0.0
Turkey and pork sausage,0.079,0.066,0.314,4.74,0.8,2.631,8.901,2.76,0.38,0.0,0.01,0.089,0.0,0.007,0.014,0.021,0.0,0.0,0.0,0.0,0.0,32.0,0.7,0.0,0.0,84.0,79.9,0.148,0.0,307.0,9.719,3.25,7.95,0.0,4.0,4.0,4.0,0.0,1.62,0.0,0.0,19.0,4.22,191.0,337.0,22.7,0.0,0.25,21.0,878.0,0.0,0.0,0.51,23.0,0.0,1.26,0.0,0.34,1.1,2.0,0.39,0.0,5.7,50.9,3.17,0.0
Turkey bacon,0.006,0.041,0.222,4.715,0.751,1.797,8.425,6.189,0.354,0.001,0.128,0.175,0.024,0.005,0.017,0.012,0.001,0.005,0.001,0.0,0.0,163.0,4.24,0.0,0.0,153.0,87.9,0.118,0.0,368.0,9.382,6.871,6.933,0.0,15.0,15.0,15.0,0.0,2.63,0.0,0.0,30.0,8.102,416.0,666.0,29.5,19.0,0.398,28.5,2021.0,4.24,0.0,0.049,25.87,19.0,1.88,0.0,0.374,0.0,1.2,0.14,0.0,0.0,34.46,4.71,0.0
Turkey breast,0.003,0.003,0.027,0.619,0.111,0.235,1.009,0.884,0.051,0.0,0.015,0.054,0.002,0.0,0.006,0.005,0.002,0.0,0.0,0.0,0.0,14.0,2.2,0.0,0.0,49.0,30.1,0.024,0.0,106.0,1.145,1.024,0.906,0.0,4.0,4.0,4.0,0.0,0.42,0.0,0.0,19.0,7.15,249.0,371.0,14.81,0.0,0.145,13.0,898.0,0.91,0.0,0.038,3.77,0.0,0.37,0.0,0.41,0.0,0.2,0.13,0.0,0.0,75.98,0.94,0.0
Turkey from whole,0.006,0.016,0.051,0.991,0.167,0.406,1.571,1.249,0.069,0.0,0.023,0.066,0.007,0.0,0.006,0.005,0.0,0.0,0.0,0.0,0.0,24.0,0.012,0.0,0.0,90.5,75.05,0.088,0.0,155.75,1.777,1.437,1.501,0.0,8.25,8.25,8.25,0.0,0.782,0.0,0.0,27.5,10.144,230.25,215.25,26.38,5.75,0.23,31.25,205.5,0.0,0.0,0.039,5.162,5.75,1.328,0.0,0.624,0.0,0.35,0.21,0.0,0.0,67.883,2.195,0.0
Turkey ham,0.0,0.011,0.026,0.674,0.126,0.379,0.711,0.921,0.037,0.0,0.016,0.137,0.0,0.011,0.021,0.032,0.0,0.0,0.0,0.0,0.0,5.0,2.93,0.0,0.0,67.0,59.1,0.11,0.0,124.0,0.864,1.148,1.09,0.0,6.0,6.0,6.0,0.0,1.35,0.0,0.0,20.0,3.53,304.0,299.0,19.6,0.0,0.25,37.0,1038.0,0.0,0.0,0.05,3.8,0.0,0.26,0.0,0.23,0.0,0.0,0.39,0.0,0.0,72.0,2.36,0.0
Turkey sausage,0.0,0.008,0.078,1.906,0.658,0.643,3.131,2.227,0.142,0.0,0.008,0.11,0.0,0.008,0.016,0.024,0.0,0.0,0.0,0.0,0.0,31.0,10.92,0.0,0.0,58.0,92.1,0.149,0.0,204.0,3.876,2.541,2.871,0.3,23.0,23.0,23.0,0.0,1.8,0.0,0.0,21.0,2.137,164.0,207.0,17.0,2.0,0.151,20.8,721.0,0.0,0.0,0.066,10.3,2.0,0.28,0.0,0.234,0.0,0.4,0.0,0.0,0.0,59.59,2.31,0.0
Turnip greens,0.002,0.002,0.003,0.057,0.015,0.01,0.005,0.038,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,135.667,4.05,0.0,4869.0,0.0,0.367,0.162,0.0,22.667,0.021,0.127,0.074,2.733,83.0,83.0,83.0,0.0,1.417,8982.0,0.0,22.667,0.413,28.0,189.333,1.95,0.0,0.069,0.933,24.333,0.567,0.0,0.036,0.317,405.667,0.0,0.0,0.096,21.567,0.0,2.003,0.0,391.167,92.763,0.26,0.0
Turnip greens and turnips,0.002,0.002,0.003,0.065,0.016,0.012,0.008,0.046,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,128.0,4.85,0.0,5167.0,0.0,2.1,0.133,0.0,35.0,0.024,0.16,0.085,3.1,33.0,33.0,33.0,0.0,1.75,9532.0,0.0,24.0,0.486,32.0,216.0,2.99,0.0,0.065,1.1,19.0,1.07,0.0,0.05,0.38,431.0,0.0,0.0,0.067,18.2,0.0,2.13,0.0,415.1,91.04,0.37,0.0
Turnips,0.0,0.0,0.0,0.014,0.001,0.001,0.008,0.016,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.667,5.28,0.0,0.0,0.0,9.5,0.05,0.0,24.333,0.009,0.073,0.015,1.933,10.667,10.667,10.667,0.0,0.487,0.0,0.0,11.333,0.42,26.333,183.333,1.047,0.0,0.027,0.5,39.667,3.047,0.0,0.034,0.14,0.0,0.0,0.0,0.075,12.167,0.0,0.023,0.0,0.1,93.023,0.197,0.0
Turnover,0.095,0.422,0.492,1.851,0.134,0.767,2.402,0.906,0.081,0.0,0.024,0.013,0.0,0.002,0.002,0.001,0.097,0.038,0.054,0.0,0.0,177.25,25.398,1.25,50.5,21.75,18.25,0.086,1.0,211.5,2.6,1.028,3.937,1.575,78.25,18.75,53.75,35.0,2.06,74.5,425.0,22.0,2.516,130.25,160.0,8.858,37.5,0.23,17.175,407.5,5.905,0.0,0.261,8.268,42.0,0.498,0.0,0.13,0.0,0.175,0.5,0.0,8.625,55.535,1.2,0.0
Turtle,0.0,0.0,0.002,0.09,0.015,0.035,0.073,0.033,0.017,0.0,0.0,0.052,0.023,0.0,0.012,0.033,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,50.0,65.0,0.25,0.0,89.0,0.088,0.17,0.127,0.0,15.0,15.0,15.0,0.0,1.4,0.0,0.0,20.0,1.1,180.0,230.0,19.8,30.0,0.15,16.8,68.0,0.0,0.0,0.12,0.5,30.0,1.0,0.0,0.12,0.0,0.0,0.5,0.0,0.1,78.5,1.0,0.0
